trial,T_env,recall,leakage,selectivity,recall_frac,recall_minus_leakage
15,5.0,0.27041131785228567,0.6550456039406043,0.41281296481581303,0.2921922257909284,-0.3846342860883186
15,10.0,0.26831990219182356,0.6612840845640516,0.4057558747519414,0.28863893229223797,-0.3929641823722281
15,inf,0.26666666666666305,0.6666666666666576,0.4,0.2857142857142857,-0.3999999999999946
16,0.01,0.34249807919901,0.08983697972276605,3.8124398244013515,0.7922051939372777,0.25266109947624393
16,0.05,0.245859270593586,0.08674419679437498,2.834302232071956,0.7391963545190786,0.15911507379921103
16,0.1,0.29524810395324935,0.12156259103387568,2.42877435765558,0.7083505953760839,0.17368551291937367
16,0.2,0.34817198591432413,0.3668132882316972,0.9491804061754756,0.4869638557663735,-0.018641302317373043
16,0.5,0.25310982171056745,0.5940912110153601,0.4260453900302244,0.29876004859929073,-0.34098138930479266
16,1.0,0.2540201876074085,0.6335982558424285,0.4009168037712869,0.28618173662562507,-0.37957806823501994
16,2.0,0.2660295439768424,0.6461406797977445,0.41172077891785924,0.29164462623654214,-0.38011113582090206
16,5.0,0.2691073350512554,0.6574048503531358,0.4093479610116962,0.2904520191861256,-0.3882975153018804
16,10.0,0.2683407503909357,0.66196657740161,0.4053690315366714,0.28844312236867004,-0.39362582701067433
16,inf,0.26666666666666583,0.6666666666666645,0.4,0.28571428571428575,-0.3999999999999987
17,0.01,0.16256319718783685,0.6768066364304327,0.24019149405096935,0.19367290874283158,-0.5142434392425959
17,0.05,0.23382818508914321,0.6534282053809768,0.35784831931583255,0.26354071675409113,-0.4196000202918336
17,0.1,0.3176670453377122,0.6812261729569985,0.4663165596806341,0.3180190229742741,-0.3635591276192863
17,0.2,0.24464934848318312,0.751595208511237,0.32550679636154894,0.24557157855021877,-0.5069458600280539
17,0.5,0.25079252497949295,0.7187800405681887,0.3489141473394891,0.25866297571840635,-0.4679875155886957
17,1.0,0.2571890700668946,0.6849765826881326,0.37547133225719614,0.2729764870061193,-0.42778751262123793
17,2.0,0.2620846483181971,0.6673955524347864,0.3926976249123361,0.28196904905115683,-0.4053109041165893
17,5.0,0.26495083025888455,0.6638536186455435,0.3991103201327156,0.2852600787726711,-0.39890278838665894
17,10.0,0.26581017649149735,0.6647456205360713,0.39986751063833986,0.28564668270356547,-0.398935444044574
17,inf,0.2666666666666654,0.6666666666666634,0.4,0.28571428571428575,-0.399999999999998
18,0.01,0.7048541315649006,0.29514586843507984,2.3881551698560877,0.7048541315649144,0.4097082631298208
18,0.05,0.7286269643684244,0.2713730356312587,2.684964490571133,0.7286269643686554,0.45725392873716575
18,0.1,0.7159960505124662,0.28400371014931247,2.521079918765982,0.7159962218777284,0.4319923403631537
18,0.2,0.5369761712058603,0.46277727090040066,1.1603339337757337,0.5371085995708796,0.07419890030545961
18,0.5,0.29510913456527854,0.6947849268757591,0.42474890163823276,0.29812193653902075,-0.39967579231048056
18,1.0,0.25230230870971826,0.7162316665742513,0.35226354891076606,0.26049918242232484,-0.46392935786453304
18,2.0,0.24509461107006458,0.7040815822365916,0.34810541456218036,0.25821824525141707,-0.458986971166527
18,5.0,0.2540312485998135,0.6840924838231878,0.3713405052780423,0.27078650696075823,-0.43006123522337425
18,10.0,0.2597354296493243,0.6756520386725354,0.384421884021294,0.2776768328052384,-0.41591660902321115
18,inf,0.26666666666666267,0.6666666666666567,0.39999999999999997,0.2857142857142857,-0.3999999999999941
19,0.01,0.6794932710805903,0.13517771524228567,5.026666339660358,0.834070787456875,0.5443155558383046
19,0.05,0.7665266640411185,0.14350800368185548,5.3413513140384845,0.8423049046681581,0.623018660359263
19,0.1,0.620097271196113,0.35904928966629435,1.7270533295649755,0.6333038341573167,0.2610479815298187
19,0.2,0.30268152457178504,0.6643871062481344,0.455580070301274,0.3129886700131712,-0.3617055816763493
19,0.5,0.26801359988929546,0.6491120093359557,0.4128926842125052,0.2922321623051198,-0.38109840944666024
19,1.0,0.2486814241203105,0.6535698856979635,0.3804970662850193,0.2756232342521048,-0.404888461577653
19,2.0,0.248212939977819,0.6595012399419415,0.3763646297309011,0.2734483447198769,-0.41128829996412253
19,5.0,0.257188321469638,0.6637163202902112,0.38749735934952134,0.279277907621522,-0.4065279988205732
19,10.0,0.2617144541635261,0.6651802146043919,0.39344894574048284,0.28235619750776225,-0.4034657604408658
19,inf,0.2666666666666744,0.6666666666666861,0.3999999999999999,0.2857142857142857,-0.4000000000000117
